,Shared topic 1,Shared topic 2,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,ATAC private topic 1,ATAC private topic 2,ATAC private topic 3,ATAC private topic 4,ATAC private topic 6,ATAC private topic 7,ATAC private topic 8,ATAC private topic 9
chr18-4634540-4635359,0.42832273,-0.00042567393,-0.016404921,-0.11460401,0.07120891,-0.59396136,0.09603434,-0.0014352503,-0.003107769,0.14925583,-0.014451363,0.1758932,-0.29961115,0.049287047,-0.00073012075,0.05335059,0.011407772
chr18-6135637-6136525,0.43130058,0.0027489378,0.002097021,0.41499814,-0.0166432,0.4409496,-0.81912965,-0.17247704,-0.021228142,0.4293811,-0.07503066,-0.52109045,0.17182952,-0.15512922,-0.00050801295,0.04612411,-0.10183696
chr18-6515834-6516690,0.09372922,0.000121663645,-0.00018794864,-0.1457756,0.083080545,-0.091370165,0.051234424,-0.0049198954,0.0067362473,-0.19544733,0.0015242673,-0.014043091,-0.24896781,0.0007601725,0.00011960475,0.0074942755,-0.01654722
chr18-6764667-6765564,0.019875571,0.00021542923,0.00053318305,0.20648327,0.08908158,-0.052977398,-0.0066531524,-0.0033194337,-0.016069658,0.08020064,0.0006783812,0.0073376084,0.03252935,-0.012337226,0.0002742369,-0.027036157,-0.004471643
chr18-7626465-7627344,0.651194,-0.00047497897,0.005176232,-0.1481899,0.2698525,0.14901471,-0.21367113,-0.08237883,-0.04832748,0.15906656,-0.03688238,-0.18610841,-0.32811454,0.14532882,-0.00079325883,-0.018728709,0.073805474
chr18-9449738-9450612,-0.3180584,0.00046534094,0.00053052616,-0.24819362,0.106181666,0.14357577,0.023962254,0.0031698167,-0.0045035053,0.14620739,0.003391708,0.058596443,-0.097838774,-0.027999708,0.00049326743,-0.03611447,-0.04132292
chr18-11657132-11658029,-0.4339532,-2.4775426e-07,-0.00045253217,0.02887871,-0.048851904,0.07744335,0.15799186,-0.00010956082,0.0043574735,-0.17696248,0.006255502,-0.013628569,0.16418204,-0.035668746,-0.00052775664,0.018737804,-0.045995027
chr18-11883330-11884185,-0.7365804,-0.0011817261,0.013409261,-0.20642945,-0.1806198,-0.09902665,0.20584257,-0.0048468704,0.06959761,0.28263143,0.0040801964,0.11539524,-0.7613516,-0.03307008,0.0005046214,0.09004635,-0.020476129
chr18-11935629-11936521,-1.5249741,-0.011964442,-0.10665078,-0.84605664,-0.99326426,-0.31350574,0.8236058,0.72510207,0.86195976,-0.3123223,0.59266776,-0.035034403,-0.5882989,-0.4809866,0.10129266,0.058155686,0.18882143
chr18-12128243-12129132,0.14241257,0.0026408478,0.00075096695,-0.18884622,-0.19705145,-0.44684803,0.21904266,0.0067042606,-0.016690074,0.053772513,0.0111138355,-0.062336836,-0.87156284,0.031384345,-0.0021662407,-0.009320653,0.43682125
chr18-12168289-12169205,-0.35925445,-4.5899727e-05,0.0012149697,0.023087556,-0.08740023,0.037514642,0.006441826,0.00069872255,0.0031562902,-0.26738307,0.0020367065,-0.076786004,-0.14057809,-0.0015048604,-0.0005164033,-0.017726846,0.16845892
chr18-12305205-12306133,-1.1022887,-0.041843172,-0.034346744,0.4599029,-0.25151947,0.4473481,0.31428346,0.1666907,0.10135232,0.23540778,-0.009822863,-0.4398875,0.58769226,-0.6221285,0.031869955,-0.4414555,-0.031805567
chr18-12861972-12862839,-0.453634,-0.0015924114,-0.0025889715,0.1979421,0.12018397,0.12430671,0.05745896,0.0060169464,-0.0024267044,0.2480673,0.005725336,-0.49909806,0.18414655,-0.12539887,-0.00030924944,0.0035927843,0.07639553
chr18-12955314-12956203,0.4480636,0.0026509217,0.015896324,-0.61789435,-0.24408665,-0.498553,0.3440592,-0.027164258,0.0021958794,-0.43503824,0.0039276094,-0.11708861,-0.5032656,0.17611964,0.0013853168,-0.007966769,0.12171487
chr18-14682483-14683337,-0.029619526,-0.00054230896,-0.0036917871,-0.049271405,0.3037442,0.24127968,-0.036549427,0.0016901029,-2.8958268e-05,-0.13819087,-0.001647964,-0.2912811,0.16062507,-0.020953035,0.0001264168,-0.010520845,0.0615976
chr18-20815333-20816187,0.38201737,-0.007403043,-0.10350457,-0.971281,-0.45551208,-1.1036898,0.80629647,0.5040986,0.39449587,-0.54710245,0.2496183,-0.36686265,-1.0634364,0.5327859,0.01965493,0.08533644,0.41078156
chr18-20895957-20896838,-0.06381572,0.0006405171,0.00036705425,0.047651812,-0.2581742,-0.044893637,-0.0036632004,0.00020579617,0.00073668006,-0.11772379,-0.0022120331,-0.18165246,-0.07883217,0.009595732,-0.00012558664,0.0006729288,0.1292487
chr18-20961111-20962033,-1.8135048,-0.04254243,-0.01127791,0.15508415,-0.08080293,0.28815085,0.23480056,0.30259532,0.7528964,0.79418194,0.035466205,-0.26556587,0.2902129,-0.93075156,-0.06849624,-0.5024613,0.27582338
chr18-21001286-21002197,-0.41170165,-0.001970355,0.0012945143,-0.07284934,0.0666925,0.2557365,-0.07497195,0.0028688929,0.004449164,-0.028843077,-0.004835696,0.3622866,0.12885463,-0.415137,0.0022668955,-0.049140166,0.076480456
chr18-21299894-21300796,0.16956976,0.0019487337,-0.009315866,-0.025736436,0.30618292,0.20877457,-0.13942647,-0.0109596215,-0.08620366,-0.42416373,-0.020614792,-0.23315491,0.60428107,0.1010573,-0.0009923262,0.015550742,0.04360381
chr18-23954296-23955190,0.15995353,-0.0014475058,0.0016224475,-0.12087657,0.10865208,-0.43360838,0.03551351,0.0017594196,-0.014411013,-0.3580096,0.006844592,0.006564881,-0.0030836817,-0.015395429,0.0002751539,0.015807714,0.0105970595
chr18-30272377-30273268,0.14366984,0.0016321928,0.0002869866,-0.18470754,-0.09204479,-0.4745564,0.12965612,0.0075381594,-0.018586935,-0.43701786,-0.0016913011,0.0022536947,-0.11269188,0.0234389,-5.251806e-05,0.01438482,-0.008248466
chr18-31609354-31610229,-0.73645765,-0.0062155793,0.00709571,-0.106685005,-0.025202885,-0.05407438,0.19021891,0.016699504,0.11480325,-0.1662654,0.0022405311,-0.31351143,0.12631354,-0.12409583,0.003720218,-0.15562364,0.31167054
chr18-31634588-31635278,0.26270398,-0.0013871122,-0.00048005997,-0.02524473,0.19668867,-0.08487016,-0.26284963,-0.003570573,-0.0034575474,-0.062461335,-0.00017466072,-0.20456548,-0.08163902,0.06890061,-0.001283188,-0.03450951,0.15433906
chr18-31788675-31789571,0.021455996,-2.6319538e-05,0.00013371394,0.04008322,-0.012467398,-0.2634842,-0.040857375,-0.0009806554,0.003827754,-0.36630735,0.0017629642,-0.029313192,-0.039843246,0.00038841026,-4.66039e-05,0.03214404,0.034626182
chr18-31910455-31911261,0.34958893,0.0056822277,-0.0046015414,-0.24014415,0.022694226,-0.42909685,-0.08995491,0.001995819,-0.00052365265,-0.013800106,-0.043362703,-0.5114033,-0.06010546,0.21207613,0.0015745714,0.015594439,0.08948453
chr18-32239779-32240674,0.19280061,-0.0027012932,0.0024166324,-0.0017283728,-0.18898915,-0.79824674,0.116002366,0.0033597678,0.02852732,0.09354679,0.003269304,-0.36777797,0.05468433,-0.024562089,-0.0015346067,-0.11038285,0.18494946
chr18-32376753-32377655,-0.66910726,-0.0027139427,-0.000838523,-0.0010385221,0.23264417,-0.42333964,0.10926158,0.03997047,0.0804433,-0.09146588,0.04540764,-0.5204467,0.24606134,-0.3409014,0.00057859207,-0.05613364,0.008952548
chr18-32378159-32378965,-0.30657992,-3.4335817e-06,0.00649598,-0.36510298,0.04111116,-0.106983595,0.30636543,0.014096689,0.006288948,-0.29046118,-0.0043524173,-0.16010675,-0.63897085,0.014358945,0.0007655428,-0.0032808317,0.12956867
chr18-33213514-33214389,-0.064691074,-0.0007801074,-0.00010983896,-0.021640256,-0.16292204,-0.08103382,0.024373312,0.00030825092,0.006356009,-0.47783688,0.0077617853,-0.018785704,-0.14373036,-0.0067258202,6.2665354e-06,-0.0038201944,-0.003747718
chr18-33794389-33795314,0.43146223,-0.001860409,0.0017672258,0.10744257,-0.40166083,-0.23747452,0.047099072,-0.011488424,-0.047371387,-0.106654696,0.019689482,-0.09131866,-0.6616447,0.085507974,-0.0013068236,0.22856137,-0.035781123
chr18-34372884-34373639,-0.41280973,-0.0010497569,-0.0008604764,0.105076015,0.18418351,0.18049285,0.050932635,-0.008556914,0.00433647,0.06230572,-0.0034100623,-0.1504624,0.044029362,-0.01907755,-0.00017469813,0.004602623,0.037093017
chr18-34624270-34625108,0.19071348,-0.00018229673,0.00027581243,-0.051891208,0.03523456,0.0019824544,-0.0013741323,-0.003998191,-0.005624405,-0.0023911176,0.0001802143,0.010685438,0.2038392,-0.007877985,4.6860077e-05,-0.003220696,-0.022156302
chr18-34884105-34885001,1.6808612,0.00795662,-0.05068667,-1.0290989,-0.6244174,-0.9912731,0.180162,-0.06799318,-0.21269022,-0.5115952,0.05041828,0.2544481,-0.8299445,1.0104072,-0.012596444,0.10925637,0.06216132
chr18-35118496-35119372,0.21018769,-0.0030982736,-0.0062750485,0.4591528,0.026018145,0.6192455,-0.47432107,-0.010193578,-0.05891412,0.40250155,-0.0002818121,-0.21410829,0.11135438,-0.115085125,-0.002043015,-0.11296477,-0.21552941
chr18-35552891-35553789,-0.28344136,-0.0007532642,0.0017081769,-0.024899721,0.0733898,-0.32619604,0.1421205,0.019009883,-0.031230502,-0.056187235,0.0054092663,-0.06971354,-0.21557453,0.00025230588,-5.9832215e-05,0.05856323,0.03945525
chr18-35730025-35730947,-0.26012892,-0.0009813188,0.0041108443,0.17446756,0.019042725,0.5017852,-0.19188066,-0.020297214,0.0069388147,0.22116432,-0.011699143,-0.069021314,0.07829799,-0.14668567,-0.00031860918,-0.05821557,-0.078420125
chr18-35939366-35940226,0.2713562,-0.00013744198,0.0031027077,-0.28533986,-0.20568675,-0.17903289,0.17313749,-0.0034160633,-0.014474043,-0.29021934,0.020692788,-0.14677165,-0.30058601,-0.020931814,0.00079405936,-0.007513756,-0.040091466
chr18-36017886-36018764,-0.28755876,-0.0004233638,-0.0005502544,-0.23347135,-0.13152154,0.38739,-0.050408643,-0.0016624171,0.010040081,0.00855277,0.0015651208,-0.058023352,-0.19491448,-0.006967524,6.858431e-05,0.021336468,0.03426549
chr18-36328371-36329304,-0.386346,0.0010704475,-6.37854e-05,0.33049193,0.17732424,0.111908644,-0.04325359,-0.005982952,-0.043567985,-0.39525196,0.00435757,0.2916292,0.32112372,-0.13167188,0.0017836503,-0.18127336,-0.045965873
chr18-36559964-36560752,0.24820764,0.0012298144,-0.0006155092,0.053334486,0.006702694,0.02932647,-0.15196553,-0.0035643566,-0.0091575505,0.10617646,-0.004401221,-0.028561013,0.06434821,-0.0123882815,-4.3093332e-05,-0.0027291153,0.038425848
chr18-36669797-36670667,0.31620333,-0.00060112047,0.001972719,-0.19743067,-0.16526815,-0.24043854,0.15631025,-0.004347262,-0.017318446,-0.3594552,0.0049940464,0.12929352,-0.19033113,0.048922222,-0.0014632794,0.01369207,-0.023808232
chr18-37883248-37884132,0.32894808,6.0855302e-05,0.0070657064,-0.18773536,-0.7087557,-0.05012783,0.16502139,0.003957114,0.035290223,-0.043187466,0.0038526005,-0.06468185,-0.64184064,0.0988463,0.0006775346,0.043894004,-0.0856736
chr18-37969341-37970251,0.30222654,-0.0028335433,0.0029375933,-0.14460748,0.16937172,-0.36028168,0.16566074,-0.025466569,-0.016742371,-0.31020573,0.006749891,0.021857947,-0.23007177,0.053565763,-0.0008972275,0.009666961,0.025379738
chr18-38214384-38215310,-0.58098876,-0.009662864,0.040382877,-0.57689184,-0.25625917,-0.19463968,0.5686283,0.019992648,0.0630107,-0.24533293,0.06669357,-0.23215921,-0.854622,-0.04337393,0.0051961485,0.14636953,0.38595325
chr18-38349792-38350672,0.0450036,0.003421881,0.0031457746,-0.37976062,-0.05845219,-0.28648522,0.5341309,0.0063505606,-0.05839023,-0.31544265,-0.009012558,0.20021652,-0.42452794,0.18077415,-0.0030564782,0.055487823,-0.055604458
chr18-38366939-38367854,1.0021193,0.0016589266,-0.02622263,-0.831744,-1.0394982,-0.3308917,0.4459143,0.15372513,0.05049112,-0.47481808,0.027955381,0.47590417,-1.3411438,0.8443588,-0.007649032,0.28632456,-0.097212724
chr18-38855370-38856253,-0.7308192,-0.0006724076,0.065870136,0.19046588,-0.25712356,-0.26097992,-0.006732515,0.0052242777,0.025526129,-0.1588575,0.021086525,0.23554519,0.27794227,-0.15222041,-0.0028776776,-0.1704225,-0.12726964
chr18-39137242-39138083,-0.12309571,0.0033109179,0.0058235256,-0.39646623,-0.2296737,-0.48681495,0.10403459,0.011087313,0.0034910745,0.24636495,-0.00025457027,0.18532054,-0.43360925,-0.032493927,0.0021070363,-0.117103726,-0.046064034
chr18-39491184-39491958,0.5801958,-0.00014051137,0.00059529237,0.18883097,-0.22326398,0.28704828,-0.3032175,-0.045306224,-0.06496205,-0.3765123,-0.032876093,0.10590026,0.34292978,0.07518862,-0.003708152,-0.18656516,0.01765224
chr18-40307790-40308695,0.4810577,0.021882553,0.08794187,-0.88914937,-0.5847991,-0.80215347,0.3206238,0.10873234,-0.019302588,-0.88039804,-0.011684479,0.13333431,-1.3035481,0.2827477,-0.008471694,0.0076312385,0.85872936
chr18-42622092-42622975,0.88560593,0.022086171,-0.17810555,-1.0608702,-0.9192395,-0.8819561,0.6969544,0.26512775,0.16680111,-0.4201555,0.5010303,0.014933349,-1.1539733,0.83181,-0.042802017,0.44211078,-0.20749511
chr18-44828222-44829048,0.08499283,-0.00034852148,-8.8347486e-05,0.08374108,0.025721855,0.1965267,-0.09365376,-0.0008435313,-0.011056089,0.02789389,-0.0038918715,0.008049975,0.023632485,-0.009577449,-0.00046542578,-0.011782724,0.00041436663
chr18-46525561-46526471,0.06882596,0.00021753518,-5.5999253e-06,-0.028313758,0.07781128,0.10873335,-0.034414846,-0.00048655886,-0.0029749786,-0.066044815,-0.00029969163,0.031832326,-0.025676284,0.0033536823,0.00012662227,-0.0034144702,-0.0010363746
chr18-47366123-47366868,-1.167422,-0.0027698271,0.011472767,0.13005859,-0.06453688,0.20744915,0.14384857,0.012132559,0.01910112,0.0068505006,0.0061189183,-0.39936754,0.36230955,-0.23083915,-0.005124738,-0.012130364,0.04678302
chr18-47369942-47370796,-0.10511725,-0.0006634431,-0.0066664563,0.03610075,0.32876506,0.13029742,0.053652585,0.00062422326,-0.047257386,-0.003184897,-0.00044063336,0.12567244,-0.1311549,-0.031671077,0.0008221333,0.017123291,0.044649392
chr18-49978994-49979871,-0.338066,-0.0015770334,-0.0048554237,0.44588166,0.22361815,-0.08396414,-0.2606619,-0.013159893,0.07424403,-0.01750363,-0.004721503,-0.31081375,0.5021141,-0.18042348,-0.0015947298,-0.10397171,0.08878815
chr18-52465218-52466118,-0.06543298,0.00030905617,0.0007278501,0.003248605,-0.06556656,-0.53564507,-0.00054206146,0.006966852,-0.0068035997,-0.32587564,0.004973069,0.02781444,0.22787236,0.025708131,0.00035511085,-0.023403147,-0.17193873
chr18-53245172-53246091,-0.47828758,0.001651673,0.0009796207,-0.050723575,-0.23763473,0.04879959,0.003628,0.002197654,0.00069998193,-0.3234845,0.0038377915,0.062919624,-0.19881935,-0.03914367,-0.0001567559,-0.015719268,0.051846877
chr18-56431681-56432586,-0.7297183,-0.018551,-0.029909622,0.7040228,0.8600047,0.20165238,-0.47304517,-0.20040406,-0.092114925,0.2823272,-0.069086276,-0.25453815,0.8822911,-0.36995667,-0.02155847,-0.4477927,-0.25504696
chr18-56572582-56573429,0.20900661,0.000200517,0.0006408054,-0.050870784,0.11715442,-0.030672627,0.036672052,-0.004840631,-0.006915435,-0.119439326,0.00042662938,-0.025909789,-0.016191017,0.010239588,2.84505e-07,-0.0025990272,0.00036109018
chr18-56974897-56975811,0.389893,-0.0010956491,0.011098997,0.10605257,-0.35024026,-0.6815562,0.00774956,-0.0009194594,-0.014587145,-0.0018981419,0.0018692517,-0.056605034,-0.15405202,0.04064351,0.0019382515,0.026432263,-0.17339104
chr18-57354401-57355230,-1.3653195,-0.003608435,0.080141105,0.18076399,0.08822915,0.1742931,0.05605196,-0.0056921705,0.04608354,0.29099038,-0.00084163365,0.0037881883,0.24563158,-0.33042136,0.0014228312,-0.2655774,-0.21074767
chr18-60766865-60767739,-0.5671506,-0.006473964,0.012357843,-0.04063185,-0.5770664,-0.9640717,0.5856586,0.063792706,0.22882563,-0.4734707,0.09067147,0.04494021,-0.08495669,-0.1413313,0.008640894,0.051648587,0.08153323
chr18-60988906-60989797,-0.0018665618,-0.00010904494,-0.009059892,-0.23131683,-0.10140301,-0.32814202,0.3811065,0.003013826,0.096263,-0.19910793,-0.0042180587,-0.16924658,-0.30446857,0.050064147,-0.0019047061,0.04868207,0.14355014
chr18-60992786-60993640,-0.6843014,-0.0131924385,0.014985689,-0.82919824,-0.2936746,-0.30147073,0.44645774,0.35982785,0.675955,-0.24691159,0.037929878,0.005104542,-0.41875648,-0.08876245,0.014650554,-0.3398749,0.1924705
chr18-61211187-61212080,0.2421247,-0.0009104286,-0.00032774647,0.03328772,-0.03270177,-0.2828453,0.0771556,-0.007480558,-0.007652493,0.020622987,-0.004813742,-0.035900686,0.009658696,-0.018436473,0.00038115145,0.015150473,0.0016684224
chr18-61554797-61555649,0.3616483,-0.0034322187,-0.014342046,0.28083754,0.2779833,0.2349888,-0.319523,-0.055340514,-0.019639984,0.2702019,-0.07499926,0.4931674,0.050022226,-0.026819926,-0.0032282874,-0.19958855,-0.010046875
chr18-61666109-61666951,-1.0758473,-0.009282076,0.03411669,-0.166746,0.26114,0.30215478,-0.1386909,0.008719177,0.10775105,-0.020779679,0.055719726,-0.3803698,0.5203566,-0.53866863,0.0029231354,0.015310246,-0.02175394
chr18-61786249-61787103,-1.2245183,-0.011952352,-0.006332619,-0.26224688,0.22779723,0.33134753,0.0208503,0.07269417,0.25572148,0.58245414,0.004493613,-0.21789654,-0.13225687,-0.45614207,0.004218197,0.068385154,0.055039514
chr18-62755747-62756677,-0.9493401,-0.018300025,0.013731401,0.19918115,0.04625704,0.7961294,-0.64473784,0.065850645,0.34549156,1.2538877,-0.15370776,-0.6162283,0.07579966,-0.793,-0.025318833,-0.21572661,-0.33708245
chr18-64339500-64340399,0.67269015,-0.0014846134,-0.024937063,-0.11919892,0.2462839,-0.83629286,-0.014995538,-0.00011762191,0.0030695722,-0.5458993,0.004911218,-0.21158303,-0.36599442,0.23111483,-0.0014347876,0.10957316,-0.13164532
chr18-64660657-64661559,-1.1540701,-0.014772762,-0.019012863,0.6640846,0.5341228,0.5217103,-0.26943788,-0.020289522,-0.09123426,0.71069324,-0.1307781,-0.32198864,0.91561615,-0.8640044,0.015637482,-0.49252915,-0.38808304
chr18-64887031-64887941,-0.9258658,-0.010544916,-0.011955414,0.37411675,0.29172364,0.070192516,-0.10081342,0.061957505,0.28644812,0.49487352,-0.048079107,-0.8043237,0.7883465,-1.0793345,0.0053834994,-0.42916113,0.049174875
chr18-67448846-67449746,0.51430637,-0.00047633128,0.0027643363,-0.11561223,0.18717779,-0.090101175,-0.05129097,-0.022171926,-0.07229281,-0.09986528,-0.07258987,0.45529038,-0.09682968,0.03566727,0.0014158721,-0.09360615,0.34116834
chr18-67799657-67800522,0.16453308,-0.0007716747,6.53415e-05,0.018592529,0.12761208,-0.26983607,-0.056760952,0.0026685898,0.0054636733,-0.3550075,0.0028701038,-0.22216325,-0.12634724,-0.0055212723,0.00023545735,-0.028253036,0.09604151
chr18-67932914-67933410,-0.74503326,-0.011845031,-0.013469947,-0.13481653,-0.05184376,0.3885476,0.21721525,0.051276844,0.26536286,-0.32676196,0.0027140703,-0.36570248,0.12811694,-0.24834654,0.004639124,0.012834057,-0.11722362
chr18-67933530-67934222,-0.64505416,7.7466124e-05,-0.0043316428,0.04539924,-0.13541079,0.35675332,0.11420946,0.00827188,0.06812114,0.10046626,-0.00036683344,0.010964938,0.19873393,-0.21047556,-0.0014334774,-0.117752574,0.014719159
chr18-67973323-67974205,2.0100708,0.04978574,-0.06176019,-1.0632796,-0.98041415,-0.8005758,-0.20264874,0.0069159404,-0.21371505,-0.17412855,-0.2405307,-0.33512905,-1.3507149,1.3499373,-0.022675281,0.21574114,0.30074486
chr18-68194325-68195017,1.2197502,-0.008132272,-0.041766677,-0.79455274,-0.37064812,-0.21107587,0.37264746,-0.038774595,-0.23248622,-0.22759028,0.027787577,0.22413108,-1.0846369,0.28918386,0.026748098,0.27365723,0.19800255
chr18-68196768-68197635,-0.8597214,0.0071192738,-0.05571959,0.50370765,0.8105698,-0.45837718,-0.11944288,-0.051532567,0.12909722,-0.71833676,0.009916813,-0.07480158,1.3352048,-0.54414314,-0.0048211473,-0.22333248,-0.1959314
chr18-68976153-68977076,-0.8693296,-0.022394517,0.0026454781,0.6990377,0.93490684,0.04172341,-0.27376357,-0.100816116,-0.44098836,-0.16924576,-0.09183234,-0.5134387,1.3091447,-0.5154263,-0.008128621,-0.40924954,-0.04970609
chr18-69576119-69577009,-0.9653024,-0.024860784,-0.033849217,0.30640036,-0.756883,-0.054027952,0.2407315,0.15205273,0.7015262,0.20183797,0.041796435,0.08821308,-0.09189932,-0.5104636,-0.009224526,-0.057467148,0.29487905
chr18-70529843-70530726,0.41502902,-0.0017656854,-0.00228195,-0.36457977,-0.21256992,-0.015139983,0.16464642,-0.014179755,0.014633355,-0.53197205,-0.011379192,-0.19819236,-0.5369756,0.17748637,-0.0035691338,0.15890683,0.3397143
chr18-70567882-70568763,-0.14623898,-0.00016550072,0.00044445353,0.111456126,-0.0068065925,0.07786705,-0.009459803,-3.9606162e-05,0.00069289375,-0.15243913,-0.0017588417,0.02570252,-0.009319815,-0.005420999,0.000250545,-0.00445754,-0.0028300167
chr18-73533000-73534088,-0.080350205,-0.0018697862,0.01332217,-0.48134962,-0.33442968,-0.44973835,0.29403865,0.07620625,0.0910123,0.0038918573,-0.023893349,-0.03489173,-1.2550234,-0.06507918,0.0029215298,-0.018802319,0.61227465
chr18-73572053-73572961,0.14961258,-0.0014475944,-0.0055932947,-0.03676044,0.25226,0.27148688,-0.33668393,-0.004149082,-0.0076233405,0.0524797,-0.005208854,0.0101392055,0.2628689,0.07791405,-0.00047527734,-0.05441459,0.015487772
chr18-75000192-75001084,0.5557322,-0.0006151418,-0.0038584778,-0.011509701,-0.46819806,-0.38201597,-0.010475809,0.0045331144,0.03212418,-0.1639603,-0.00435891,0.21581498,-0.4576281,0.020919964,0.0001229903,-0.01561797,0.09399812
