,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,ATAC private topic 1,ATAC private topic 2,ATAC private topic 3,ATAC private topic 6,ATAC private topic 7,ATAC private topic 9
chr18-31634628-31635220,-0.003887627,0.15507396,-0.032198973,0.2140454,0.238664,0.20427403,-0.0042545586,-0.050772946,-0.25898212,-0.0051675793,0.12723947,0.17102017,-0.051974166,0.008473957,0.03633316
chr18-31759308-31760177,-0.029763216,-0.24439506,-0.022719007,0.2706173,-0.3406875,0.40408093,-0.013039916,0.053735245,0.21072237,-0.021876572,-0.35393468,-0.4344021,-0.013048731,0.27443686,0.24904676
chr18-31788697-31789581,0.00493616,0.039389864,-0.023576656,0.2848504,-0.32349947,0.28988704,-0.003579668,0.006442524,-0.060675915,0.008893083,-0.12517992,-0.02576122,0.0016849268,0.0054334225,0.006733456
chr18-31803732-31804568,-0.004832192,-0.012729739,0.004348233,0.24047396,0.019087091,-0.008655214,-0.0011952261,-0.0010540772,-0.09100969,0.0070569064,-0.12258876,-0.16499615,0.002844397,0.02302733,-0.0118098315
chr18-32162678-32163492,-0.0067444453,0.13562542,0.0003446762,0.40110287,-0.3746832,0.3024622,-0.0036694736,-0.004137097,0.013866839,-0.0004257299,-0.1409564,0.054873846,-0.022044526,0.025800765,-0.003711571
chr18-32837006-32837937,0.007916372,-0.024464874,0.0019369135,-0.5902812,0.46630606,-0.3402552,0.002601912,0.013700578,-0.06119807,-0.00977991,-0.09354309,0.17403768,-0.016218431,-0.019196674,-0.003300073
chr18-33213509-33214360,-0.0036817573,-0.09236063,0.009377671,0.2575107,-0.4470041,0.23714006,-0.00060884655,-0.0016003157,-6.986755e-05,-0.0008025244,0.076311015,-0.060585577,-0.011433065,-0.003952142,-0.020198338
chr18-34220604-34221415,-0.0003650464,-0.17521055,0.004179079,0.2209,-0.24007353,0.029501727,-0.0035522333,-0.0010035026,0.15072757,0.0016845444,0.107492715,-0.31567192,0.014416509,0.0026333283,-0.046951976
chr18-34330623-34331501,-0.011027842,0.053010605,0.010498095,0.33391014,-0.4601612,0.38602048,-7.528384e-05,-0.032520946,0.023997115,-0.0036631492,0.07459176,-0.09700054,0.06268196,-0.090237476,-0.04275671
chr18-34624260-34625076,0.08047356,0.5685253,-0.020593142,0.03068295,-0.77210486,0.20606263,-0.0026714073,-0.17759669,0.18633099,-0.028199881,-0.101615384,0.0015719708,-0.24523698,0.4013085,-0.08923199
chr18-34851606-34852509,-0.063525796,0.6065619,0.19288011,-1.0541786,0.7446966,-0.94454277,0.11239338,0.6197465,-0.24077852,-0.0012469077,-0.37091368,-0.12756833,0.19562723,-0.20066367,-0.28430822
chr18-35045419-35046266,-0.0072173267,0.15949044,0.009390969,-0.48243392,0.5247737,-0.3253472,-0.00393945,-0.016425943,0.059492435,0.0040216735,-0.4238803,-0.028640695,0.010297771,-0.020065906,-0.012142468
chr18-35498387-35499226,0.0010932345,-0.08344927,0.001318803,-0.0048566363,0.14631748,0.13536462,-0.003367443,-0.0041057086,-0.023300054,0.0015514134,-0.13047661,0.11208645,0.010412217,-0.0098682195,-0.02275577
chr18-35702585-35703471,0.0016565676,-0.042023793,0.012963152,0.099602275,-0.2927667,0.45310852,-0.005557241,-0.02380566,-0.059967853,-0.010887234,0.14907828,-0.092636876,-0.049734015,0.027359832,-0.007634303
chr18-35829640-35830580,-0.008199404,0.12633203,-0.003453197,0.50629795,-1.1120592,0.16353506,0.0013341148,0.00702936,0.032395896,-0.0087367995,-0.069910966,0.014836469,0.004182259,0.017691204,0.006332868
chr18-36018023-36018795,-0.007781647,-0.34712973,0.12207684,0.37069982,-0.29386523,0.008878306,0.026151115,-0.026712505,-0.3029997,-0.02548694,0.03928768,0.06174062,-0.060073167,-0.003973592,0.14916015
chr18-36197001-36197879,0.009806171,0.07134183,0.0026196705,-0.7561131,0.5650446,-0.13039593,-0.00428408,0.03027854,-0.022608172,-0.0061740256,-0.48281956,0.15854928,0.21505588,-0.105778754,-0.2046594
chr18-36280556-36281506,0.0012151063,0.010344322,-0.00046463934,0.22221261,0.09341957,-0.23277763,-0.0024853658,-0.010031923,0.054764006,-0.0029101146,0.21007071,-0.03898597,0.022746053,0.010152243,-0.03258723
chr18-36287536-36288352,0.010588927,-0.015189876,0.11084828,0.004260444,-0.77839696,0.1238729,0.02549444,0.03533926,-0.28673318,-0.016756723,0.01233583,-0.24703068,-0.17356074,-0.021622963,0.052140154
chr18-36744142-36745048,-0.002124817,0.06602695,0.00073189294,0.42308456,0.30143958,0.15949674,-0.01928195,-0.09986816,0.02662318,-0.00783529,0.12383954,-0.035961635,-0.060202304,-0.01698515,-0.042567074
chr18-37879784-37880634,-0.0008072742,0.00030242323,-0.0007635013,-0.14142667,0.24695867,-0.07897519,-0.0022724501,-0.005814585,-0.0021095145,0.0027330825,-0.23393181,-0.07136781,0.034547918,-0.04592728,0.027873874
chr18-37954663-37955448,0.0019738867,-0.27525425,0.00018677271,-0.25879934,0.045372225,-0.2607259,0.0048049665,0.017677465,0.20423733,0.0022535368,0.11093736,0.0029257175,-0.008877788,0.056215726,-0.30812457
chr18-38067815-38068648,0.075417146,-0.29438502,0.34842277,-0.2910969,-0.6448276,-0.20805164,0.3812101,0.33611715,-0.93530613,0.025522558,-0.37493128,0.14486378,-0.08181287,0.22827354,-0.031086285
chr18-38144404-38145263,0.020037359,0.050861817,0.14913972,0.05564004,-0.29532617,-0.74695057,0.050646808,-0.0033067397,-0.35560927,-0.0030479087,-0.2935368,0.36791697,-0.10251196,0.0073837806,-0.05156052
chr18-38212405-38213175,0.004417671,-0.23512831,0.011079739,-0.20538887,0.13360989,-0.48909718,0.006033608,0.043379344,0.059227597,0.0013649848,-0.26631686,-0.22876303,-0.008454798,0.07089881,0.0040670526
chr18-38239117-38239935,-0.0019412262,-0.1507658,0.012350669,-0.2649899,0.70169175,-0.36163503,-0.012535036,0.016457096,-0.09273167,-0.00019714213,-0.34003618,-0.030713698,0.051093094,0.119080655,-0.12441289
chr18-38249921-38250858,-0.0028478068,0.020404011,-0.0038073484,0.4176717,-0.25920832,0.2542977,-0.008125023,-0.009317185,0.024717158,0.0020912057,-0.17859924,-0.13121486,0.014336618,0.013552993,-0.014502708
chr18-38992574-38993471,-0.0037226637,0.026500285,-0.007779572,0.49165818,0.05275648,-0.029275466,-0.004442565,-0.052659445,0.08148528,0.0033720264,-0.021972815,-0.018749112,-0.026040372,0.0012523157,0.031921044
chr18-38993736-38994629,-0.021004332,0.056006104,0.037762202,-0.08295259,0.4496621,-0.7682365,0.0047520413,0.0034569772,0.15976492,0.011170216,-0.32085106,-0.002714355,-0.030311087,0.079183765,-0.11382769
chr18-40218964-40219816,-0.004738974,-0.05383821,-0.00377656,-0.100871824,0.24359593,0.22553776,0.0009892009,-0.06756747,0.14068195,0.0072958292,-0.11260136,-0.04268392,-0.0067164497,0.012964727,-0.0551214
chr18-42274897-42275752,-0.0061303675,-0.11195872,0.012282118,0.2745129,-0.17271936,0.023779776,0.003638535,0.007379191,-0.27036798,-0.005774974,-0.058658987,-0.14089453,-0.024578713,0.04561095,0.02224246
chr18-43687221-43688060,-0.050451864,-0.4226009,0.030440135,-1.0961751,0.72534394,0.042785916,0.012565889,0.014724289,0.25063193,0.0031833756,-0.56262666,-0.10366563,0.098369025,0.040196255,-0.090947665
chr18-44380126-44380970,0.00593705,-0.24272321,0.024497353,0.6385301,-0.45562887,0.14706801,0.00041539912,-0.020629566,-0.2337334,-0.016918797,0.047342468,0.23003392,0.0530446,-0.028377132,-0.08409391
chr18-44828266-44829123,-0.014892207,-0.1220303,0.017202977,0.20980611,0.20690963,0.3366008,-0.010685973,-0.02443459,-0.0018143489,-0.0040074233,-0.09063813,-0.37010354,0.009247966,0.02952202,-0.052291393
chr18-46525550-46526417,-0.0030397996,-0.47957122,-0.022197356,0.27136388,0.43539765,0.41808417,-0.029978447,0.012427093,-0.026225222,-0.0305456,0.022229161,-0.46107394,-0.0035496359,0.45723227,-0.16717823
chr18-46727895-46728676,0.03304264,0.00017117224,-0.0043540425,-0.49900034,0.20083436,-0.22681479,0.007682786,0.01689499,-0.043167125,-0.00576548,-0.2930532,-0.34047037,0.10548887,0.08509754,-0.23357296
chr18-46958456-46959376,-0.035370592,0.3115481,-0.06964241,0.41936043,-0.4857241,0.5516285,-0.0008259902,-0.038510825,-0.25469875,0.005219275,0.040451903,-0.022964269,-0.07080678,0.14488478,-0.12412969
chr18-47366252-47366785,0.012117521,0.19667616,-0.006632576,0.19732559,-0.9928667,0.624488,-0.016716752,-0.06317659,-0.21248,0.0062578153,-0.048041157,-0.07232186,-0.043266885,0.07323967,-0.024022635
chr18-47368532-47369416,0.0012218546,0.05515441,-0.008465262,0.34864402,-0.9532485,0.19119897,-0.01039127,0.012055161,0.119326726,-0.007771586,0.039651625,0.224038,0.0002493975,0.003146867,-0.014700229
chr18-49755188-49756124,-0.0036533542,-0.41908285,-0.004305724,0.35562587,0.028373497,0.28168038,-0.0013504556,-0.0031226475,0.03063113,-0.0042639906,0.042749994,-0.023490641,-0.014545427,0.017490136,0.025532667
chr18-49832222-49833069,-0.0055807447,-0.3491484,-0.006809557,0.29618698,0.038921166,0.184624,-0.0017017883,-0.006922435,0.18814899,-0.006664731,0.0773472,-0.1251739,0.030274162,0.004457793,-0.04462009
chr18-50127958-50128841,-0.0020372912,0.39986423,-0.013720309,-0.012521544,-0.87374306,0.22162525,-0.002415295,0.039319843,0.030570433,0.015297843,0.016323688,-0.15039898,-0.27121362,-0.035158996,0.25176322
chr18-53245145-53246035,-0.011127561,-0.043120693,0.019273374,0.097683,0.35668418,-0.3998547,-0.0003054377,-0.0031180482,0.005709618,-0.0015812863,0.19875684,-0.11725285,0.012755984,0.0072096386,-0.036519885
chr18-53861605-53862472,-0.007827033,-0.2967922,0.022403639,0.048855774,-0.092852876,-0.17017233,0.0056503722,-0.009819256,0.25749356,-0.0014808082,-0.12375521,-0.02202542,-0.011233403,0.06365026,0.01197659
chr18-54992361-54993301,-0.006480954,-0.46888638,-0.0077109355,0.31654236,-0.5789528,0.45111644,0.0071553434,0.07287871,-0.04761875,0.017809175,0.06610892,-0.3940134,-0.013496571,0.008872595,0.014319572
chr18-56561975-56562873,0.010335002,0.077335656,-0.036803942,0.6377937,-0.49969506,-0.31361118,-0.0030211774,0.024014661,-0.16937405,-0.00059841876,0.1461985,0.11089179,-0.0092403125,-0.014188525,-0.025416799
chr18-56925190-56926099,0.031944454,-0.19503054,-0.12234287,0.61712617,-0.11528191,0.03972504,-0.026566148,-0.20844115,0.3238209,-0.028878536,-0.03086563,0.25040686,-0.011012132,-0.0045814184,-0.015787905
chr18-57877947-57878887,-0.0013774412,-0.015301066,4.6138855e-05,0.08207268,0.08156219,0.16074443,-0.0022996904,0.002445905,-0.097580165,-0.0017912296,-0.096681155,0.0052561034,0.0037101232,0.048506223,-0.010069127
chr18-60525823-60526675,0.00037828973,-0.23884445,0.023876194,0.21749404,-0.8616694,0.5431592,-0.002810922,-0.03585176,0.12035979,-0.015026494,-0.013718142,0.19522783,-0.020947574,0.023553468,-0.078225106
chr18-60560417-60561261,0.00340486,0.0056201895,-0.0045421943,-0.077845804,0.036698483,0.09625882,-0.0020858697,0.0001756771,-0.014602407,-0.0004182019,0.04208757,-0.037346996,-0.0041258084,0.0030551627,-0.003022652
chr18-60600011-60600916,-0.0022999174,-0.18614829,0.039966565,-0.8109541,0.50756943,-0.51423293,0.013945151,0.15123333,0.10973337,0.017644772,-0.5589758,-0.07632968,0.056535386,0.03224916,-0.08545471
chr18-60924890-60925845,-0.009108881,-0.0006586508,0.015824605,-0.8992643,0.7493288,-0.8277922,0.00012068709,0.053896494,0.34770638,0.027253864,-0.5123201,-0.23965724,0.516457,-0.06902753,-0.14731033
chr18-61400104-61400878,-0.02143507,0.17696002,-0.017156392,-0.37148172,0.3744314,-0.6100351,0.028656924,0.01203497,0.05042704,0.009515362,-0.18784763,-0.34415168,0.0008959038,0.04536921,0.03147794
chr18-61554834-61555620,0.0065822923,-0.09955674,-0.0042815623,-0.036502358,-0.013862923,0.088217355,-0.0009418658,-0.003647204,0.029297985,-2.5129993e-05,0.040470462,-0.033988755,-0.0045900685,0.018709471,-0.11465052
chr18-61725861-61726744,0.017490838,0.32866824,-0.008110829,0.03912305,-0.3568639,0.13028894,-0.007984245,-0.033120286,-0.09510703,-0.017913645,-0.019580869,0.35930565,-0.03749672,0.018633094,0.03248433
chr18-62548265-62549165,0.01076267,0.26428118,-0.017888255,-0.20094304,-0.1883872,0.3277838,-0.004372307,0.03421606,-0.25210443,-0.027226232,0.18155669,-0.17096394,0.019999908,-0.024057599,0.07579266
chr18-64264817-64265530,-0.011047687,0.08758063,0.018969066,-1.2127919,0.925436,-0.38626724,-0.010520683,0.0073707197,-0.11771104,-0.012187554,-0.15126173,0.09538149,-0.046659753,0.15607616,0.066332966
chr18-64488593-64489406,-0.0023404371,0.47655988,-0.016938811,-0.23355861,-0.031591766,0.28986928,-0.005725941,0.014755884,-0.26928896,0.0024651685,-0.048648383,0.09868398,-0.074774064,-0.022243295,-0.009797552
chr18-64516093-64516982,-0.0069474154,0.36355817,-0.003020513,0.053044353,0.049355708,0.18680024,-0.002356392,-0.005453059,-0.123918205,-0.0056009865,-0.076249905,0.058668032,-0.029310597,-0.034705583,0.035176467
chr18-65430422-65431314,-0.0008694591,-0.15599135,0.0028941971,0.45745572,-0.048750743,0.047629703,0.00411131,-0.006540805,-0.060414206,-0.0030737673,0.13635242,0.060113505,-0.022611523,-0.017720465,-0.011724825
chr18-65583382-65584341,-0.069793105,-0.10740506,0.041514795,0.027668526,-0.2058838,0.13660505,-0.0080607915,0.10824761,-0.20668058,-0.03854299,-0.18299332,0.43029234,-0.3041172,0.113295555,0.23694356
chr18-65799932-65800839,-0.012161285,0.37233222,-0.0039321333,0.09071189,-0.5149344,-0.35607252,0.022624182,0.0032057879,-0.08538474,0.016626248,-0.19147922,-0.18959516,-0.033899307,0.17977723,-0.13113339
chr18-66002226-66003008,-0.009138094,-0.0734319,-0.045042083,-0.41558838,0.80042905,-0.51816356,0.00081061956,-0.028341683,0.40083224,-0.025156733,-0.30506417,-0.16899863,0.003257206,0.20731688,0.0009425608
chr18-67204820-67205648,0.0140744345,0.060496826,-0.040133167,-0.15172729,0.077265136,0.080697894,0.0021963797,0.06109016,-0.23142806,-0.015892986,-0.15946122,0.27803898,0.007012605,-0.009820576,-0.20384288
chr18-67244978-67245852,-0.03125461,-0.2484235,0.009595872,0.15827298,0.75965047,0.036298852,-0.006789598,-0.026596818,-0.062419944,-0.0033421118,0.049633365,-0.09045565,-0.09976509,0.035923827,0.12993838
chr18-67288752-67289553,0.007244887,0.015260985,0.0046660383,0.084673725,0.30109683,-0.35748228,0.01201182,-0.0656239,-0.15793492,-0.009011748,-0.2328566,-0.0039086267,-0.00083723414,-0.008017905,0.027073376
chr18-67448834-67449647,0.0024684174,0.033596672,-0.016396847,-0.19206776,0.27669826,-0.20775121,-0.0016818692,0.018559745,0.009956421,0.0043780655,-0.29104307,-0.11140322,0.003513699,0.025587076,-0.013917598
chr18-68299770-68300701,0.0015511152,-0.20866388,0.0023816752,-0.031997103,-0.06324199,0.2530499,0.0042289323,0.0023297765,-0.014831715,0.0032635324,0.052185576,-0.01540774,-0.17418392,0.006527189,0.041422267
chr18-69343925-69344796,0.003765617,0.11266935,-0.007765621,0.24172576,-0.65116405,0.2784839,-0.008308349,0.004063762,0.031022683,-0.011674693,0.29087403,-0.0014522893,-0.0006701032,0.018782971,-0.096880384
chr18-70471988-70472851,-0.039963126,-0.39545515,0.023289401,0.19705224,0.20613739,0.39877996,-0.002228023,-0.008189436,-0.07928414,0.0041472698,-0.21709293,0.06343073,-0.029978212,0.088815816,-0.069405675
chr18-70529796-70530686,-0.009520386,-0.22705951,0.0019225039,-0.21002819,0.8605025,0.10852102,-0.010090097,-0.04903933,0.080749616,0.008843195,-0.07343881,-0.28926584,0.07221481,0.0952978,-0.08298439
chr18-73572042-73572936,0.0034739831,0.0445962,-0.0017541832,0.31615603,-0.11359646,0.29919067,-6.0724487e-05,-0.0028668072,-0.13619192,-0.0031805818,0.0063839452,0.010211692,-0.019821089,-0.23426323,-0.03228147
chr18-73753915-73754845,-0.015181605,0.115309484,-0.00031194134,0.41742554,-0.38767698,0.22310522,0.0021156773,0.010270062,0.08454401,-0.011751256,-0.066462494,-0.25516602,-0.028284268,-0.0051450385,-0.007300219
chr18-73815103-73816034,-0.0027519953,-0.043757826,0.0092223575,0.061876886,-0.43765885,0.3247427,0.0024424759,-0.002232434,0.065284304,-0.0035377976,0.16914201,0.02025658,-0.07303621,0.016147235,-0.055777155
chr18-74063668-74064397,-0.002054018,-0.14193736,-0.102637425,-0.09186632,0.9033573,-0.1309184,-0.027173184,0.006542939,0.16276602,0.019175572,-0.21519265,-0.14200038,-0.017736137,0.0705585,-0.068645194
chr18-74064622-74065477,-0.091706,0.4129128,-0.11247206,-0.10577676,0.68453264,-0.18015437,-0.07783124,0.07576081,0.16860741,0.059283458,-0.257146,-0.36344537,-0.06914034,-0.037336476,-0.15149361
chr18-74267756-74268655,-0.016873868,0.095231175,0.006656258,0.4698076,0.40157747,0.047588322,0.0014546491,-0.035853006,-0.38989392,-0.008383239,-0.065036185,-0.006097842,-0.02474688,-0.011451532,-0.0064996514
chr18-74921469-74922347,-0.04142857,0.061299562,0.46222126,-1.1964766,1.0908966,-1.0547496,0.03566628,0.2343016,-0.0031064416,0.009254981,-0.7125008,-0.1283093,0.277767,0.38903874,-0.039954636
chr18-75000300-75001134,0.010613196,-0.32031447,-0.006297467,-0.3880426,0.40522698,0.14225578,-0.016317725,-0.07505276,0.22767241,-0.017831309,-0.26403505,0.22282943,0.07345193,-0.270018,0.33284244
chr18-76241132-76241908,-0.0027824964,0.030032085,-0.0033871862,-0.008531681,-0.504109,0.30869567,0.0006769486,0.0048622093,0.15796375,-0.0037473617,0.06499554,-0.029613985,-0.026181422,0.0065342495,-0.017331893
chr18-77564992-77565913,0.039461955,0.00019255417,0.037980895,-0.6651805,0.1907855,-0.6924604,0.066920996,0.2136603,-0.14979355,-0.012652275,-0.48956162,0.16360474,-0.026049968,-0.042298563,-0.021351038
chr18-77713751-77714598,0.005037749,0.051187187,-0.005077838,0.021232655,-0.094739884,-0.032819524,0.00095423,0.009844891,-0.014366247,-0.0014205596,-0.0018725104,0.03993261,0.0040617306,3.7000293e-05,0.009739437
chr18-82584877-82585730,-0.29396027,0.008261934,0.47748455,-0.42573932,-1.8472526,1.3372611,-0.5656252,-0.62056375,-0.009586308,-0.3110237,0.2202553,0.28711653,-0.3928387,-0.04531902,-0.42689684
chr18-84087485-84088308,-0.002680179,0.25241545,-0.20480458,0.59317577,-0.15005091,0.32420826,-0.046084125,-0.119365335,0.056254826,0.000613892,0.19400434,-0.030120494,-0.0078070504,-0.037487917,-0.11273319
chr18-84685193-84686033,0.0026351002,-0.012347197,0.010360464,0.30424976,-0.09963661,0.1575671,-0.002900453,-0.0047068135,-0.4151621,-0.010525384,-0.03099488,-0.029816499,-0.0053385566,0.042665664,-0.11962656
chr18-89769147-89769986,-0.021164127,-0.47078973,0.0027838687,-0.63882333,0.45666164,-0.4592184,0.12843475,0.14137048,-0.012678315,-0.0040177754,0.0218098,-0.08517611,0.06713951,-0.009696728,-0.09829773
chr18-90579248-90580161,-0.0101753585,-0.31155732,-0.0016974339,0.06541309,0.7400379,0.29366532,-0.021587303,-0.018988056,-0.032406636,0.014045464,-0.17201824,-0.050637424,-0.011194353,0.00930035,0.00016215566
chr19-3768306-3769140,-0.013324455,-0.06253941,-0.0052006,0.49178046,-0.13104402,0.44180474,-0.007133842,-0.017819492,-0.1362188,-0.0032169994,0.3140989,-0.012459618,-0.09879506,0.08666617,-0.016791644
chr19-4000053-4000919,-0.0033304628,-0.048913132,0.0033158404,0.24315432,-0.36610883,0.44016623,0.0074221417,-0.027455252,0.010453191,0.003994315,0.025214924,-0.23228213,-0.043917738,0.010989534,0.0017749206
chr19-4120933-4121853,-0.014775109,0.080571264,0.13087773,-0.13867038,-0.3378337,-0.1420871,0.022039682,0.028057769,-0.4447669,0.008367825,0.018572044,-0.079639874,-0.056189403,0.014858986,-0.038327344
chr19-4191719-4192543,-0.0043422068,-0.025967596,0.002025871,0.11931138,0.24032566,0.32592428,-0.002995028,-0.0019480638,0.011195102,-0.0007696804,-0.0054957597,-0.026741063,0.0030631786,0.0006650357,-0.020172585
chr19-4509882-4510815,0.006974469,-0.23817764,-0.03119481,0.5697113,-0.32849878,0.15639184,0.0029857988,-0.010569352,-0.2537921,-0.013314374,0.34986565,0.056543436,0.023448085,0.0069709956,-0.0015555512
chr19-5366198-5367097,0.0009661841,0.010117486,-0.001008116,0.30686843,-0.31397,0.008019079,0.0030823299,-0.015736878,-0.07761732,-0.005567723,0.13112429,-0.025924198,0.006974792,0.025065672,0.0070153265
chr19-5388345-5389155,-0.009909135,-0.039158624,-0.013949705,0.03864885,-0.17720449,0.42057833,-0.0017649883,0.012585986,0.15029846,-0.0013671676,0.005254637,-0.06442914,-0.056928746,0.029120442,-0.00179027
chr19-5636999-5637867,-0.004616212,0.18669464,-0.0014707941,0.34633428,-0.5587161,0.23408595,-0.0071616885,0.0023280038,-0.035098698,-0.0017615444,-0.01175839,-0.050232932,-0.054027777,0.010424084,-0.029393224
chr19-6127685-6128626,0.011587616,-0.13412923,0.018687058,-0.032582954,-0.3000289,-0.037900146,0.0021110266,-0.01029053,-0.10346242,-0.0033305578,0.049322177,-0.08420459,-0.024670787,0.014197966,-0.006980562
chr19-6241302-6242116,-0.0045722933,0.09697126,-0.013544958,0.34196314,-0.39242733,0.36766577,-0.0043858495,-0.002199689,-0.16625121,0.002657812,-0.09710326,0.16682036,-0.044916827,0.009060939,-0.010666958
