,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 10,ATAC private topic 1,ATAC private topic 2,ATAC private topic 3,ATAC private topic 4,ATAC private topic 5,ATAC private topic 6,ATAC private topic 7,ATAC private topic 8,ATAC private topic 9
chr2-109673704-109674465,-0.5102809,0.39878368,0.23760761,-1.4313385,0.16210364,0.05385328,0.5994109,0.42640746,-0.54499376,-0.086139165,-0.0634526,-0.055635624,-0.11575553,0.005416252,0.35447428,-0.42011353,-0.2796769,0.042862013
chr2-109677743-109678393,0.04617718,0.23926035,-0.31594893,-1.131474,0.13745654,0.2491673,0.60574955,0.45367712,-0.5213952,-0.093733065,-0.1375687,-0.45438856,-0.060978543,0.13775261,-0.06551432,0.07377788,-0.17422073,0.0049794996
chr2-110362409-110363179,0.39455864,-0.4410043,0.48725995,-0.1188741,0.19977205,0.24607593,-0.27323064,-0.23745528,-0.31710795,-0.13945343,-0.1632904,-0.17306724,0.017378194,0.024740571,-0.17682512,0.038431507,0.38549936,0.00042312464
chr2-112209876-112210785,-0.5961295,-0.09826703,0.28675106,-0.83911407,0.4046831,0.24113882,-0.08799493,-0.089565426,0.52636474,0.065523334,-0.085180506,-0.17670643,0.01392041,0.34069797,-0.19182344,-0.275474,0.07580742,-0.026459342
chr2-113327232-113328122,-0.6403674,-0.029602947,0.12257133,-0.3823657,0.18525657,0.3059857,0.24626161,0.1307659,-0.225147,0.040198416,0.12303345,0.1407671,-0.18076596,0.11506825,-0.26842436,-0.32897887,0.16636495,-0.01077668
chr2-113757294-113758128,0.19241823,-0.31137764,0.12795612,-0.12660563,0.11306887,-0.0069335974,0.3460447,-0.035347886,-0.095564775,-0.007451567,-0.16847304,-0.14163205,0.13931803,0.027766103,0.015606892,-0.41521814,0.20674472,-0.0096320445
chr2-113758552-113759241,0.2751435,-0.25066814,-0.10419158,-0.12104678,0.30877447,0.19707647,0.2220471,-0.05868958,-0.43663463,-0.01305795,-0.1750861,-0.019484479,-0.106863625,0.038506616,0.027423533,0.15140572,-0.5990004,0.012712051
chr2-118677196-118678098,-0.31438372,-0.06645312,0.57048535,-0.7704772,0.6779332,0.64846796,-0.55157965,-0.5434767,-0.09484371,-0.10080359,-0.37191734,-0.068324775,-0.27420807,-0.001620746,0.16285051,-0.092563294,0.06422235,-0.006382104
chr2-118710815-118711734,-0.15470183,0.04667618,0.39467683,-0.36325118,0.55862916,0.53284156,-0.66376597,-0.4915618,0.0342782,-0.3768436,-0.2486594,-0.071965985,-0.24831095,0.21945693,-0.083724685,0.009161595,0.23758923,0.031271584
chr2-119167098-119167909,-0.0716763,-0.172923,0.019972125,-0.23254582,-0.0827575,-0.124477774,0.61598957,0.30016446,-0.6239003,0.022071436,0.25697407,-0.07468386,0.035510655,-0.21867086,0.18487501,-0.17985395,0.02340901,-0.0013342544
chr2-119324434-119325170,0.2184716,0.14727893,-0.5002089,-0.090444356,-0.08466942,0.028188476,0.18971388,0.16362026,-0.35291559,0.020489598,-0.021734882,0.23703277,0.22571662,-0.09231309,-0.044281203,0.0076065315,-0.3181011,-0.011230978
chr2-120076164-120077044,-0.29379293,0.07490225,-0.12889582,0.20980774,0.51116884,0.41423324,-0.48812813,-0.61515856,0.028549282,0.05214842,-0.2318775,0.009897334,0.113219075,-0.19258234,0.19566172,-0.26397735,0.24939765,0.015546617
chr2-122301060-122302001,0.015004749,-0.18978983,0.1400545,-0.27503788,0.1735065,-0.08663538,0.10467067,-0.07640003,0.36762068,0.021778675,-0.053913318,0.00039656094,-0.07829595,-0.0707714,0.15005851,-0.47223186,0.1904807,-5.3166645e-05
chr2-122312608-122313319,0.19705345,-0.12229704,0.24380548,-0.28573424,0.08643729,-0.048566557,0.069294274,-0.30228433,0.07582267,0.011825723,-0.004173726,-0.08294624,-0.058795415,-0.017546212,0.020773888,-0.10147922,0.43479404,-0.00023635768
chr2-122765007-122765878,0.19633289,-0.14295477,-0.19531038,0.27139673,-0.031067248,-0.31139752,0.23740481,0.09543661,-0.12006422,-0.16818714,-0.09544182,0.18788898,0.15254337,-0.14589055,0.16885409,0.043629065,0.12293214,-0.009544371
chr2-126552762-126553601,0.02699199,-0.23267229,0.27730337,0.076076865,0.317534,0.118904315,-1.0190839,-0.3650478,0.4898686,-0.029027056,0.06717854,-0.18165375,0.16723067,0.4017918,-0.24619466,-0.1226798,0.11831311,-0.021642923
chr2-127362344-127363102,0.17521076,-0.27487543,-0.010138974,-0.21812186,0.31926703,0.20353647,0.070092276,-0.29956102,0.082629904,0.0037653747,-0.04901813,-0.4832794,0.07413928,0.023069432,0.15034439,-0.09270339,-0.45296642,0.019939609
chr2-127655925-127656760,0.07280303,0.05423329,-0.060661994,0.00183779,0.0891871,-0.35431883,0.17168926,0.123458125,-0.052737016,0.011113124,0.00037490026,0.01213037,-0.034825895,0.0015047644,0.05839145,-0.04776604,0.110707715,-0.0085529
chr2-128122239-128123037,0.2569934,0.21682893,-0.016730241,-0.2698984,0.15127383,0.2701616,0.09302262,-0.22872642,-0.29258478,0.025136787,0.023047823,-0.28254852,-0.15545975,-0.14504698,0.21304919,-0.17748873,0.058763366,-0.00035959203
chr2-128125346-128126256,0.1716997,0.21377566,0.07605631,-0.5273801,0.18547918,-0.13874698,0.16413392,0.016455907,-0.22817789,-0.04427276,0.20282964,-0.16315311,0.077797025,0.02293462,-0.10049317,0.23533313,-0.09162642,-0.0124954
chr2-128863571-128864508,-0.019114833,0.02236437,0.08297233,-0.3379214,-0.23761074,-0.21316268,0.0010083208,0.4214919,0.23339558,0.015922649,0.060193073,0.03814205,0.13560855,-0.026287382,0.15639137,-0.13409801,-0.29495275,-0.008545781
chr2-129038617-129039558,-0.42229542,-0.176314,0.22626482,0.08231851,0.016595053,-0.18818046,0.21284118,0.11171865,0.15699527,-0.04588431,-0.10424912,0.13529049,-0.13735141,-0.028581953,-0.031609192,-0.2453822,0.14112793,0.016453274
chr2-129699342-129700171,0.040377483,-0.25873914,0.05793495,0.4711206,0.07879987,0.19643737,-0.3246898,-0.07846501,0.23297834,0.01583782,-0.257919,-0.17225473,0.013984528,-0.10912177,-0.29333842,0.11884441,-0.2767803,-0.0047441847
chr2-130362411-130363022,8.044032e-06,-0.123523705,0.36442515,0.10481958,-0.12690942,-0.008869474,0.13378695,0.08129882,-0.25011754,-0.0022031467,-0.016328113,-0.07697325,-0.17530705,0.07840645,0.20993447,-0.058911897,-0.56628627,-0.005498472
chr2-130575938-130576869,-0.12783374,-0.07859975,0.0629955,0.09767042,0.19620672,0.18087919,-0.11098557,0.026710292,-0.123795636,0.0076980907,0.10842585,-0.032990742,0.14949393,-0.19475016,0.2710692,-0.25623292,-0.31982076,-0.003132646
chr2-131051135-131052008,0.072695345,0.19089065,0.27572712,0.24901477,-0.3627283,0.18725936,-0.090363644,-0.12704241,-0.43174142,0.04014728,-0.068363324,0.07723023,-0.16274634,-0.18004662,0.054840468,0.06431876,0.03839425,-0.0043278537
chr2-131063282-131063996,0.06935503,0.24233,-0.02519388,-0.4139785,-0.05678218,0.09816181,0.16201039,0.048545416,-0.11777592,-0.055606164,0.007683393,-0.32595035,0.05144033,0.059211187,0.15669031,-0.24213989,0.08684528,0.025276704
chr2-131126832-131127668,0.18853895,-0.21014592,-0.1702392,0.52139026,-0.5320882,0.16245414,0.08585552,0.15740791,-0.044169612,0.21933939,0.055735096,-0.10493684,-0.3953366,-0.28443712,0.12480896,-0.005116403,-0.16768344,-0.013332563
chr2-131545380-131546254,-0.33086887,0.13657722,-0.03792822,-1.0505483,0.3029496,0.018816667,0.40405446,0.2648133,-0.21311118,-0.07222743,-0.027880734,-0.1542314,0.20386024,0.3194701,-0.07225179,-0.11782327,-0.27179286,-0.002031343
chr2-131546872-131547723,-0.35752472,0.29199317,0.005438499,-1.4004644,0.34480438,0.24560332,0.28898993,0.5273109,-0.5691475,0.021837123,-0.014423824,-0.45071077,-0.09514593,0.21317494,-0.108282164,-0.17519127,0.32375303,0.02497164
chr2-131812472-131813346,-0.30823568,-0.034386646,-0.4233008,-0.55257666,-0.15458417,-0.09344308,0.6822806,0.5285168,-0.15764435,0.2780535,-0.08695868,0.06937,-0.39368173,0.07227578,-0.17147094,-0.36457467,-0.176314,-0.009409291
chr2-132384559-132385410,0.00824887,-0.5315055,0.05737369,0.16180606,0.08328026,0.06894196,0.15078942,-0.15770505,0.18193991,-0.08760728,-0.024402995,-0.27565065,0.05084337,0.11225136,-0.19067498,-0.057643734,0.30682132,-0.04928251
chr2-132879140-132880011,-0.25916466,-0.39523655,-0.3945436,-0.13362071,0.17351331,0.08694343,0.24526204,0.37434825,0.21714178,0.017610185,-0.17095967,-0.22746482,-0.031938735,0.06932872,-0.25032932,-0.18568516,0.24748866,0.0046289493
chr2-132945202-132946104,-0.04046471,-0.09572902,0.30724803,-0.30060646,0.1731297,-0.016877487,-0.20196123,-0.1470498,0.13296688,0.2697395,0.18254519,-0.14412944,0.019445797,-0.036085207,-0.056082357,-0.11506053,-0.33733773,-0.0074182134
chr2-136057737-136058614,0.015719382,-0.30491206,0.09025785,-0.5628984,0.5655246,0.5817603,-0.6572334,-0.69059116,0.37292627,-0.07505006,0.22080055,-0.104021534,0.011551421,0.06104913,0.19249614,-0.44943896,0.37469047,-0.016310045
chr2-146218517-146219479,4.3781733e-05,0.21480243,0.28194496,-0.70260394,0.33353704,-0.19395433,0.08557613,0.10376983,-0.2827986,-0.08236594,0.27010563,-0.08902334,0.002491296,0.13200834,0.16586468,-0.10284041,-0.44194025,0.011483295
chr2-146223137-146224038,-0.2556527,0.24559319,0.30926535,-0.1739276,0.4473565,0.29239175,-0.5477913,-0.23831075,0.26608244,-0.08609293,-0.07675878,-0.3048002,0.04595241,0.07769191,0.1802237,-0.26625302,-0.25686565,-0.003456857
chr2-146834672-146835594,0.07307972,-0.17706542,0.010261439,0.20056066,0.106985554,-0.20621154,-0.0022851522,-0.06601472,0.12982179,-0.07414951,0.09281777,0.046789475,-0.04388233,-0.022348925,-0.15405175,-0.0187576,0.33909148,0.0002903617
chr2-146838844-146839577,0.06322673,-0.048646875,0.13116622,-0.38729626,0.38630047,-0.25062108,0.049529172,0.086850345,-0.19487631,0.099802345,0.15889494,0.0044267387,-0.18826932,0.09585456,-0.09537924,-0.19907604,-0.043704774,-0.0033781365
chr2-147083506-147084354,0.061192654,-0.033658482,0.20363955,-0.4240505,0.2840821,-0.011524784,-0.029827531,-0.39689592,0.40658635,-0.13936344,-0.14992061,-0.46029285,-0.31724375,0.40035623,0.18296222,0.0035728554,0.111401275,0.0066734636
chr2-147183847-147184695,0.22812171,0.15113497,-0.37108165,0.07301559,0.32138777,-0.6259682,-0.07206879,0.055793498,0.08979694,0.038256835,-0.13515104,0.21986683,0.11136233,-0.111280404,0.048114896,0.06747432,-0.46167707,0.02296967
chr2-147193242-147194106,0.12851681,0.22362125,-0.7651135,0.4272699,0.23054989,-0.510275,0.08530597,-0.13636363,0.49478334,-0.120481096,-0.04303146,0.012131642,-0.17925446,-0.15512311,-0.084502116,-0.36788958,0.32621926,0.015948687
chr2-147307483-147308399,0.08505345,0.21818143,-0.73429906,0.1902898,-0.09063959,-0.36589566,0.26014474,0.15416996,0.007165356,0.034670133,-0.12083962,-0.09875158,0.11213525,0.012772013,-0.05718577,0.22001085,-0.10605994,-0.0046844315
chr2-147355916-147356814,0.15552934,0.053587005,-0.24537325,0.2525561,-0.2216762,-0.4308102,0.41719905,0.07894947,-0.2826524,-0.0028632376,0.006203317,-0.18718168,-0.3817025,-0.047443546,0.14021464,0.078603595,0.19926278,-0.0038881507
chr2-147358079-147358973,0.023623435,0.17092727,-0.08245368,-0.089628085,0.07664493,0.15075247,-0.05252999,-0.14096737,0.014162294,0.12473511,-0.4173753,-0.1299844,-0.31595388,0.23742916,-0.2766215,0.17197861,-0.03372545,-0.0252189
chr2-147365075-147365884,-0.100632645,0.030045375,0.06841761,-0.2670316,0.44295338,0.29163337,-0.20399116,-0.061807014,-0.038879763,-0.025211599,-0.15938821,-0.09384793,0.05502856,-0.016482973,0.23585548,-0.14656773,0.2783018,-0.021584036
chr2-147367858-147368698,-0.08019184,0.11914402,0.12030348,-0.4382782,0.3123202,0.08874932,-0.4306247,-0.1506241,0.2726286,-0.006766979,-0.13141508,0.01926453,-0.16591667,0.0410186,0.20104758,-0.01256863,0.36214042,-0.009888305
chr2-147373268-147374118,-0.20842718,0.1727396,0.17766652,-0.29263434,0.26357847,0.09712027,-0.057442583,-0.052472442,0.006794687,0.024274506,-0.015817527,-0.13743345,-0.23474655,0.0023295342,-0.2324189,-0.04857503,0.36243016,0.0030720779
chr2-148019033-148019949,-0.19923684,0.30043942,0.009558463,0.012006469,-0.1736541,0.06283654,0.0103467535,0.14039445,-0.124202535,0.0031378365,-0.2371875,-0.10284326,-0.3171562,0.13709818,0.03846297,-0.04303486,0.2136615,-0.019228928
chr2-148029987-148030718,-0.24694924,0.11024248,-0.2923695,-0.13569306,0.29281226,0.20976543,-0.10489468,-0.055403918,0.37900817,-0.073650435,0.12462743,0.0023085559,0.013290829,0.09008452,-0.4865571,-0.09407433,0.17433022,-0.014869599
chr2-148048277-148049161,-0.07535277,0.15580027,0.3840547,-0.5373014,0.057071894,0.25228393,0.12169579,-0.010310122,-0.34764525,-0.026616648,-0.20596656,0.06066582,0.37585503,-0.0726591,0.19429857,-0.317625,-0.20928735,-0.009229967
chr2-148406005-148406792,-0.51560074,0.2140935,0.13969594,-0.95608085,0.31752363,0.40677392,0.265652,0.032213923,0.019377114,-0.08535602,-0.07211485,0.21423852,-0.41586518,-0.14870013,0.012854592,0.097483344,0.06450038,0.013328668
chr2-152029077-152029857,-0.18103649,-0.08977315,0.31104448,0.1356214,0.19456546,0.23021042,-0.32058278,-0.18104619,0.002336363,0.04201465,0.074274726,-0.06149134,-0.0136315515,-0.08237973,0.08090311,-0.104817875,-0.006708745,-0.02174011
chr2-152753826-152754555,0.093721926,-0.028613728,-0.40610564,0.14347777,-0.52239686,0.06555629,0.43440276,-0.0625227,0.12546003,-0.038760092,-0.2729616,0.06398156,0.07940827,0.044048518,0.18044332,-0.0903907,-0.036098532,-0.0065790717
chr2-152914152-152914994,-0.048705935,0.05231683,0.104824275,0.36729872,-0.37703395,0.16089341,0.16657014,-0.14094464,-0.079818495,0.054526903,-0.0965173,-0.09798065,-0.106677,-0.082431324,-0.2363182,-0.0006628759,-0.08228295,0.0059868605
chr2-153031985-153032833,-0.73932934,-0.20455979,0.47955897,-0.52408314,0.6033095,0.28705043,-0.3865279,-0.091470346,0.17498285,0.016334275,0.09837957,-0.24997172,-0.31424788,0.34411028,0.15417771,-0.16925012,-0.033129215,0.003606685
chr2-153071021-153071929,-0.5826196,-0.04538144,0.22223781,-0.65353256,0.43970528,0.34681755,0.4518789,0.06838585,-0.51818854,0.04029559,0.0931528,-0.2571575,-0.3665283,0.157749,-0.2008278,-0.32046485,0.17328584,0.018763939
chr2-157940327-157941109,0.62502277,-0.29794464,0.32205325,-0.8002026,0.3066857,0.41386098,-0.7870009,-0.31874725,0.30713472,0.09315356,0.17276424,0.09584441,-0.055383593,-0.16648969,0.177539,-0.29374042,0.22284672,-0.13884181
chr2-158381020-158381859,0.30995598,0.31418708,-0.34828535,0.9306128,-0.8321413,-0.9064431,-0.04487129,-0.10602409,0.24168612,0.06867008,0.12831102,-0.0036033557,0.1372963,-0.112916924,-0.2422104,0.23162316,0.28931236,-0.18917088
chr2-160578431-160579265,-0.048764057,0.16737397,0.10420609,0.06211634,-0.2661197,-0.06694556,0.25835165,0.3142556,-0.55469245,-0.17784087,-0.15453666,0.08669514,0.06342655,0.043578822,-0.028738054,0.17648265,-0.26498696,0.018813754
chr2-163054173-163055044,0.012493252,-0.2041722,-0.10592437,0.5119593,-0.50602865,-0.31187996,0.11478589,-0.0032784764,0.36325088,0.049745128,-0.19583543,0.034926623,-0.06096981,-0.07207213,0.07656902,0.02591402,0.3171906,-0.019161731
chr2-163481533-163482461,0.042711068,-0.0051617534,-0.16297233,0.2584383,-0.14856288,-0.4371435,0.16433214,0.1229278,0.25493306,-0.17563136,0.31895158,-0.22173035,-0.10118064,0.06626463,-0.32344356,0.038576707,-0.0048661474,-0.008562466
chr2-163837835-163838672,-0.18510143,-0.33406565,0.03708108,0.0425162,0.28595725,0.025197217,0.4093311,0.102861,-0.407982,0.0011797572,-0.11877058,-0.06345958,-0.10119188,0.008141877,-0.0056576966,-0.11219359,-0.100914456,-0.00021525915
chr2-163853357-163854177,-0.09419771,0.25367403,0.18762286,-0.3133716,0.12140594,0.008978133,-0.1867237,0.24689288,-0.08126471,-0.097207256,0.1874823,0.04161402,0.075557925,-0.049409825,0.12428025,-0.07069205,-0.26546824,0.013016357
chr2-163858236-163859111,-0.40646067,0.26127234,0.53528464,-0.57912225,0.41676742,0.22992007,-0.20930383,0.067094706,-0.53794456,-0.09435041,0.12745725,-0.03608261,-0.48857406,0.13981086,0.012849422,-0.30483472,0.1318031,0.013613163
chr2-164389311-164390190,-0.32397577,-0.04278742,-0.37489885,0.21964261,-0.010469869,-0.6732496,0.22209765,0.43446812,-0.13529272,0.132416,-0.14019603,0.09615972,0.11025551,0.15710914,0.07450855,0.16617037,-0.2892111,0.00034083705
chr2-164402755-164403567,0.26619977,0.2204876,-0.010297785,-0.2803739,0.12376605,-0.6208593,0.050715443,0.3770837,-0.25487033,-0.034494493,0.0020256408,0.015931256,0.050068375,-0.045792084,-0.0910777,-0.091504,0.013182092,0.0031437585
chr2-164413855-164414771,0.039109483,0.18225811,-0.081296496,-0.19735897,-0.157654,-0.5391099,0.29490414,0.12700821,0.24565719,-0.01850941,-0.07947503,-0.0112640215,-0.18025842,-0.037450846,-0.111773685,0.06342548,0.24566807,0.018314242
chr2-164442741-164443530,0.11186049,-0.041242115,-0.37467566,0.16635188,-0.4892033,-0.064346775,0.26632524,0.18348631,0.037993785,0.08512653,0.17427367,0.06518313,0.24367324,-0.3690141,-0.45230412,-0.22295369,0.05758631,0.021391552
chr2-164563425-164564201,0.23295525,-0.061298143,0.2854353,-0.2718326,0.11185031,0.02862335,-0.06438262,-0.32138816,0.012775834,-0.05845382,0.0022254551,-0.31004062,0.01600059,0.05251011,-0.16574742,-0.0119474,0.6101628,-0.008027168
chr2-164952967-164953840,0.078858286,0.04214722,0.21695347,-0.16161023,0.38635376,-0.0719713,-0.1327273,-0.28876242,-0.15032466,0.0025276835,0.21387397,0.08023364,-0.011189232,-0.015152776,-0.09720694,-0.16057396,0.07642032,-0.0011604261
chr2-165055139-165056054,0.10840968,-0.3094388,-0.17411675,0.4438094,-0.047424834,0.16910306,0.060609255,-0.032341424,-0.089303814,-0.07492302,0.22866422,0.08731546,0.0015531814,-0.024094824,-0.10240126,-0.03689777,0.12098036,-0.045331303
chr2-165111908-165112819,0.17987405,-0.47373092,0.40144676,-0.33808023,0.09305293,0.059678722,-0.037559863,-0.18172474,0.3872409,-0.012922326,0.007379023,0.1409071,-0.36582395,-0.15396093,-0.026219515,0.09554874,0.42853168,-0.02256318
chr2-165234488-165235403,0.07425193,-0.6146045,0.352274,-0.47140738,0.4427413,0.53708345,-0.5685056,-0.42553237,0.2444149,-0.15857323,0.3923058,-0.2975839,0.0066205626,0.48961884,0.017342849,-0.31607732,-0.06719642,-0.034802314
chr2-165472581-165473450,0.32482952,-0.20247717,-0.34408095,0.4938127,-0.43433002,-0.41984522,0.3439899,-0.0501626,0.15215388,-0.031708825,0.21033207,0.0047834693,-0.18632495,-0.010039577,-0.085716724,-0.04628371,0.009062343,-0.0095015
chr2-165594916-165595639,0.02302833,0.070943594,0.06988217,-0.046927202,0.18041238,0.20597881,-0.13671713,-0.12209417,0.033122215,-0.04246243,0.13070662,0.13809207,-0.08459754,0.03052527,-0.28125945,-0.24543816,-0.07480099,-0.0025970722
chr2-167240100-167240949,-0.057961144,-0.019469764,-0.011599626,-0.10711343,0.16112061,0.3134397,-0.17998707,0.17005749,-0.11897223,-0.016294397,-0.14292526,0.024575641,-0.016592652,-0.032563586,0.20939426,-0.09117084,-0.2708924,0.0032588346
chr2-167537568-167538394,0.25733158,-0.26500976,-0.28083715,0.7004657,-0.34218475,0.06392517,-0.6163952,-0.1850513,0.3100329,0.13171212,0.076434985,-0.37157446,0.316119,0.011585689,-0.18174678,0.09419125,0.24406703,-0.036277696
chr2-167559454-167560305,0.15464011,0.20242448,0.034755137,0.2928275,-0.26296666,0.3145491,-0.41147968,-0.63947725,0.27626574,-0.041375767,0.08719221,-0.2717062,-0.14484467,0.019205157,0.20989373,0.020293443,-0.00014393963,-0.017127339
chr2-167894977-167895794,-0.24491313,-0.3156289,0.032445986,-0.03182414,-0.16033658,0.18099236,0.25636944,0.36444062,-0.22451964,-0.038334806,-0.09444681,0.059596196,0.20295668,-0.038080737,-0.030705508,0.16581565,0.25836107,-0.01227493
chr2-168049941-168050835,0.08535956,-0.20878509,-0.24631585,0.0910727,0.4186775,0.16276754,-0.3241447,-0.41966406,0.3561942,-0.033237997,0.053854484,-0.38005045,0.08013225,-0.13728063,-0.05964599,0.13551714,0.32874572,0.009026785
chr2-168280894-168281741,0.045447364,0.12364329,0.48066044,-0.42662108,0.3854384,0.44393626,-0.8335086,-0.5535463,0.14419143,0.25236806,0.17475618,-0.2856861,-0.16002555,-0.0102642095,-0.0026527166,-0.37552458,0.12917714,-2.9612449e-05
chr2-168764975-168765693,0.07432399,0.29168504,0.1085652,-0.4603598,0.4468837,0.22712608,-0.24438402,-0.38948005,-0.3043021,-0.119274795,0.32168213,-0.082239464,-0.06936902,0.13476661,-0.0002171246,-0.15892671,0.18932846,-0.023438614
chr2-168818743-168819670,0.20184806,-0.2714432,-0.1710582,0.28850198,-0.11644267,-0.20204367,0.12900516,0.43796313,-0.14686257,0.13183194,0.048652362,-0.3508454,0.11788245,-0.012790131,-0.2930102,0.10961684,-0.339236,-0.052564677
chr2-168819849-168820728,-0.1672841,-0.18192303,0.13213208,0.25385737,-0.32130593,0.035779066,0.056169715,0.10122942,0.21221924,-0.04776859,-0.026622973,-0.10479623,0.14259683,-0.07219309,-0.36071852,0.061738938,-0.037717097,0.012829643
chr2-168839585-168840533,-0.029142143,-0.18069734,-0.02390908,-0.49728295,0.10578961,-0.058924466,-0.07354701,0.2546606,0.3172103,0.27022204,0.023972861,-0.236679,0.3496207,0.017810073,-0.24435239,-0.23110647,-0.09318949,0.018744858
chr2-168841411-168842356,-0.05877036,0.3111219,0.05671109,0.10995277,0.3226941,-0.19262512,-0.12734084,-0.1859743,-0.16823696,-0.0026733112,0.2703661,-0.10186596,-0.23976113,0.12484543,-0.4644651,-0.24068786,0.20066105,-0.00026690657
